index	Counts	start	stop	sample_id	analysis_id	name	Inner Distance (nt)
136	1951	-70	-65	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-67.5
137	2116	-65	-60	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-62.5
138	2454	-60	-55	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-57.5
139	2679	-55	-50	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-52.5
140	2991	-50	-45	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-47.5
141	3306	-45	-40	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-42.5
142	3650	-40	-35	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-37.5
143	3653	-35	-30	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-32.5
144	3836	-30	-25	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-27.5
145	3834	-25	-20	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-22.5
146	3914	-20	-15	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-17.5
147	3759	-15	-10	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-12.5
148	3645	-10	-5	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-7.5
149	3535	-5	0	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	-2.5
150	3370	0	5	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	2.5
151	3143	5	10	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	7.5
152	2833	10	15	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	12.5
153	2631	15	20	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	17.5
154	2434	20	25	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	22.5
155	2289	25	30	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	27.5
156	2113	30	35	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	32.5
157	1905	35	40	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	37.5
158	1760	40	45	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	42.5
159	1592	45	50	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	47.5
160	1463	50	55	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	52.5
161	1362	55	60	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	57.5
162	1233	60	65	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	62.5
163	1122	65	70	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	67.5
164	1000	70	75	2ab6cc6a6f5c43b195c1e8b6337f78da	dc1a4e95f352400ca00df3a69ad3ea84	TS404L	72.5
